id_vendedor;referencia;ajuste_devedor_contabil;compensacao_contabil;saldo_contabil_acumulado
5;01/05/2025;0;428,5;3461,92
5;01/06/2025;879,17;453,44;3887,65
5;01/07/2025;550,63;0;4438,28
5;01/08/2025;329,74;0;4768,02
5;01/09/2025;390,19;0;5158,21
5;01/10/2025;189,95;81,27;5266,89
5;01/11/2025;380,75;314,46;5333,18
5;01/12/2025;513,94;0;5847,12
6;01/01/2014;140,32;0;140,32
6;01/02/2014;0;92,71;47,61
6;01/03/2014;0;0;47,61
6;01/04/2014;0;0;47,61
6;01/05/2014;585,81;0;633,42
6;01/06/2014;0;0;633,42
6;01/07/2014;0;0;633,42
6;01/08/2014;926,83;0;1560,25
6;01/09/2014;0;443,93;1116,32
6;01/10/2014;0;0;1116,32
6;01/11/2014;738,43;0;1854,75
6;01/12/2014;635,42;371,66;2118,51
6;01/01/2015;667,35;0;2785,86
6;01/02/2015;273,06;277,68;2781,24
6;01/03/2015;424,07;0;3205,31
6;01/04/2015;74,6;0;3279,91
6;01/05/2015;0;0;3279,91
6;01/06/2015;0;0;3279,91
6;01/07/2015;216,41;147,6;3348,72
6;01/08/2015;0;210,34;3138,38
6;01/09/2015;0;86,6;3051,78
6;01/10/2015;0;548,33;2503,45
6;01/11/2015;0;0;2503,45
6;01/12/2015;0;289,72;2213,73
6;01/01/2016;554,33;311,71;2456,35
6;01/02/2016;0;817,68;1638,67
6;01/03/2016;0;252,77;1385,9
6;01/04/2016;0;0;1385,9
6;01/05/2016;697,65;0;2083,55
6;01/06/2016;0;0;2083,55
6;01/07/2016;142,28;242,43;1983,4
6;01/08/2016;0;119,13;1864,27
6;01/09/2016;0;89,48;1774,79
6;01/10/2016;0;0;1774,79
6;01/11/2016;0;107,35;1667,44
6;01/12/2016;0;533,38;1134,06
6;01/01/2017;0;0;1134,06
6;01/02/2017;420,5;281,06;1273,5
6;01/03/2017;0;142,04;1131,46
6;01/04/2017;476,89;225,58;1382,77
6;01/05/2017;0;50,98;1331,79
6;01/06/2017;0;75,29;1256,5
6;01/07/2017;935,11;300,69;1890,92
6;01/08/2017;483,27;0;2374,19
6;01/09/2017;0;300,45;2073,74
6;01/10/2017;116,49;0;2190,23
6;01/11/2017;0;329,82;1860,41
6;01/12/2017;0;0;1860,41
6;01/01/2018;9,66;0;1870,07
6;01/02/2018;38,75;0;1908,82
6;01/03/2018;0;466,45;1442,37
6;01/04/2018;0;831,38;610,99
6;01/05/2018;0;0;610,99
6;01/06/2018;116,01;727;0
6;01/07/2018;0;0;0
6;01/08/2018;0;0;0
6;01/09/2018;101,79;106,25;-4,46
6;01/10/2018;0;0;-4,46
6;01/11/2018;207,99;89,35;114,18
6;01/12/2018;0;114,18;0
6;01/01/2019;0;0;0
6;01/02/2019;0;0;0
6;01/03/2019;0;0;0
6;01/04/2019;0;0;0
6;01/05/2019;0;0;0
6;01/06/2019;0;0;0
6;01/07/2019;0;0;0
6;01/08/2019;82,89;0;82,89
6;01/09/2019;495,48;545,11;33,26
6;01/10/2019;0;32,1;1,16
6;01/11/2019;38,89;0;40,05
6;01/12/2019;257,56;0;297,61
6;01/01/2020;0;244,16;53,45
6;01/02/2020;100,39;0;153,84
6;01/03/2020;0;0;153,84
6;01/04/2020;513,66;678,63;-11,13
6;01/05/2020;0;0;-11,13
6;01/06/2020;0;0;-11,13
6;01/07/2020;0;0;-11,13
6;01/08/2020;477,19;0;466,06
6;01/09/2020;0;335,43;130,63
6;01/10/2020;0;130,63;0
6;01/11/2020;0;0;0
6;01/12/2020;0;0;0
6;01/01/2021;327,19;0;327,19
6;01/02/2021;0;447,46;-120,27
6;01/03/2021;0;15,51;-135,78
6;01/04/2021;392,5;0;256,72
6;01/05/2021;0;679,81;-423,09
6;01/06/2021;66,5;0;-356,59
6;01/07/2021;157,03;0;-199,56
6;01/08/2021;0;226,13;-425,69
6;01/09/2021;0;0;-425,69
6;01/10/2021;468,76;40,18;2,89
6;01/11/2021;44,36;0;47,25
6;01/12/2021;0;0;47,25
6;01/01/2022;3,89;489,1;-437,96
6;01/02/2022;0;38,25;-476,21
6;01/03/2022;169,87;0;-306,34
6;01/04/2022;121,09;88,43;-273,68
6;01/05/2022;0;0;-273,68
6;01/06/2022;0;224,92;-498,6
6;01/07/2022;0;0;-498,6
6;01/08/2022;531,51;531,51;-498,6
6;01/09/2022;0;0;-498,6
6;01/10/2022;188,19;129,6;-440,01
6;01/11/2022;230;0;-210,01
6;01/12/2022;222,96;452,21;-439,26
6;01/01/2023;0;59,34;-498,6
6;01/02/2023;0;0;-498,6
6;01/03/2023;0;0;-498,6
6;01/04/2023;0;0;-498,6
6;01/05/2023;425,93;0;-72,67
6;01/06/2023;0;229,7;-302,37
6;01/07/2023;0;196,23;-498,6
6;01/08/2023;0;0;-498,6
6;01/09/2023;395,86;321,16;-423,9
6;01/10/2023;0;64,28;-488,18
6;01/11/2023;0;10,42;-498,6
6;01/12/2023;0;0;-498,6
6;01/01/2024;555,89;0;57,29
6;01/02/2024;114,59;199,16;-27,28
6;01/03/2024;364,8;0;337,52
6;01/04/2024;0;139,12;198,4
6;01/05/2024;309,06;153,63;353,83
6;01/06/2024;0;0;353,83
6;01/07/2024;0;368,42;-14,59
6;01/08/2024;0;411,14;-425,73
6;01/09/2024;213,1;0;-212,63
6;01/10/2024;10,87;0;-201,76
6;01/11/2024;0;0;-201,76
6;01/12/2024;0;0;-201,76
6;01/01/2025;0;0;-201,76
6;01/02/2025;46,72;92,1;-247,14
6;01/03/2025;54,13;0;-193,01
6;01/04/2025;0;42,98;-235,99
6;01/05/2025;185,96;0;-50,03
6;01/06/2025;0;26,61;-76,64
6;01/07/2025;0;0;-76,64
6;01/08/2025;149,41;0;72,77
6;01/09/2025;0;0;72,77
6;01/10/2025;0;0;72,77
6;01/11/2025;0;540,36;-467,59
6;01/12/2025;48,13;0;-419,46
7;01/01/2014;0;0;0
7;01/02/2014;377,05;67,96;309,09
7;01/03/2014;750,6;162,49;897,2
7;01/04/2014;0,37;0;897,57
7;01/05/2014;509,82;714,88;692,51
7;01/06/2014;0;0;692,51
7;01/07/2014;286,88;258,93;720,46
7;01/08/2014;383,65;563,03;541,08
7;01/09/2014;0;80,9;460,18
7;01/10/2014;0;459,81;0,37
7;01/11/2014;0;0;0,37
7;01/12/2014;350,72;98;253,09
7;01/01/2015;599,96;654,99;198,06
7;01/02/2015;491,8;113,8;576,06
7;01/03/2015;0;331,43;244,63
7;01/04/2015;0;217,52;27,11
7;01/05/2015;76,6;92,63;11,08
7;01/06/2015;0;1,45;9,63
7;01/07/2015;0;0;9,63
7;01/08/2015;682,44;236,18;455,89
7;01/09/2015;390,66;265,59;580,96
7;01/10/2015;0;0;580,96
7;01/11/2015;540,94;65,77;1056,13
7;01/12/2015;415,45;0;1471,58
7;01/01/2016;0;0;1471,58
7;01/02/2016;0;0;1471,58
7;01/03/2016;380,54;360,88;1491,24
7;01/04/2016;542,35;237,16;1796,43
7;01/05/2016;0;0;1796,43
7;01/06/2016;0;244,1;1552,33
7;01/07/2016;0;310,44;1241,89
7;01/08/2016;0;319,54;922,35
7;01/09/2016;972,46;619,28;1275,53
7;01/10/2016;254,48;140,59;1389,42
7;01/11/2016;238,82;719,46;908,78
7;01/12/2016;500,26;349,05;1059,99
7;01/01/2017;0;407,32;652,67
7;01/02/2017;130;327,02;455,65
7;01/03/2017;241,59;291,59;405,65
7;01/04/2017;0;0;405,65
7;01/05/2017;0;377,38;28,27
7;01/06/2017;0;0;28,27
7;01/07/2017;0;0;28,27
7;01/08/2017;0;27,9;0,37
7;01/09/2017;0;0;0,37
7;01/10/2017;735,97;401,84;334,5
7;01/11/2017;285,47;0;619,97
7;01/12/2017;355,36;626,01;349,32
7;01/01/2018;30,38;53,14;326,56
7;01/02/2018;919,56;0;1246,12
7;01/03/2018;343,55;90,84;1498,83
7;01/04/2018;86,12;237,16;1347,79
7;01/05/2018;84,36;269,4;1162,75
7;01/06/2018;844,96;97,02;1910,69
7;01/07/2018;6,48;0;1917,17
7;01/08/2018;0;0;1917,17
7;01/09/2018;0;248,98;1668,19
7;01/10/2018;0;190,7;1477,49
7;01/11/2018;0;0;1477,49
7;01/12/2018;965,82;214,44;2228,87
7;01/01/2019;626,24;0;2855,11
7;01/02/2019;0;780,88;2074,23
7;01/03/2019;0;887,37;1186,86
7;01/04/2019;0;873,86;313
7;01/05/2019;621,99;50,07;884,92
7;01/06/2019;0;0;884,92
7;01/07/2019;0;0;884,92
7;01/08/2019;0;188,78;696,14
7;01/09/2019;0;695,77;0,37
7;01/10/2019;0;0;0,37
7;01/11/2019;0;0;0,37
7;01/12/2019;0;0;0,37
7;01/01/2020;716,93;0;717,3
7;01/02/2020;0;254,93;462,37
7;01/03/2020;0;0;462,37
7;01/04/2020;0;0;462,37
7;01/05/2020;565,6;242,36;785,61
7;01/06/2020;0;441,83;343,78
7;01/07/2020;0;48,2;295,58
7;01/08/2020;373,06;181,34;487,3
7;01/09/2020;0;227,58;259,72
7;01/10/2020;0;259,35;0,37
7;01/11/2020;0;0;0,37
7;01/12/2020;748,17;0;748,54
7;01/01/2021;664,39;0;1412,93
7;01/02/2021;0;191,31;1221,62
7;01/03/2021;83,45;104,76;1200,31
7;01/04/2021;188,17;153,13;1235,35
7;01/05/2021;684,15;1081,54;837,96
7;01/06/2021;358,4;223,28;973,08
7;01/07/2021;0;586,72;386,36
7;01/08/2021;185,71;193,7;378,37
7;01/09/2021;0;0;378,37
7;01/10/2021;0;309,39;68,98
7;01/11/2021;9,72;76,73;1,97
7;01/12/2021;338,36;233,07;107,26
7;01/01/2022;0;106,89;0,37
7;01/02/2022;0;0;0,37
7;01/03/2022;10,29;0;10,66
7;01/04/2022;0;0;10,66
7;01/05/2022;331,44;447,65;-105,55
7;01/06/2022;1062,97;155,06;802,36
7;01/07/2022;0;0;802,36
7;01/08/2022;384,29;190,86;995,79
7;01/09/2022;1073,18;41,85;2027,12
7;01/10/2022;0;391,23;1635,89
7;01/11/2022;0;0;1635,89
7;01/12/2022;0;0;1635,89
7;01/01/2023;353,47;10,98;1978,38
7;01/02/2023;645,48;0;2623,86
7;01/03/2023;190,91;267,42;2547,35
7;01/04/2023;0;604,2;1943,15
7;01/05/2023;0;212,08;1731,07
7;01/06/2023;220,39;0;1951,46
7;01/07/2023;0;0;1951,46
7;01/08/2023;0;574,59;1376,87
7;01/09/2023;0;0;1376,87
7;01/10/2023;0;435,6;941,27
7;01/11/2023;0;0;941,27
7;01/12/2023;229,52;240,32;930,47
7;01/01/2024;0;0;930,47
7;01/02/2024;0;0;930,47
7;01/03/2024;0;246,51;683,96
7;01/04/2024;0;0;683,96
7;01/05/2024;0;468,76;215,2
7;01/06/2024;284,3;110,63;388,87
7;01/07/2024;0;279,81;109,06
7;01/08/2024;0;72,86;36,2
7;01/09/2024;0;35,83;0,37
7;01/10/2024;0;0;0,37
7;01/11/2024;0;0;0,37
7;01/12/2024;0;0;0,37
7;01/01/2025;305,06;160,56;144,87
7;01/02/2025;0;0;144,87
7;01/03/2025;0;144,5;0,37
7;01/04/2025;360,14;0;360,51
7;01/05/2025;267,68;0;628,19
7;01/06/2025;0;0;628,19
7;01/07/2025;295,01;0;923,2
7;01/08/2025;0;96,74;826,46
7;01/09/2025;465;0;1291,46
7;01/10/2025;0;418,58;872,88
7;01/11/2025;0;328,88;544
7;01/12/2025;0;543,63;0,37
8;01/01/2014;403,07;0;403,07
8;01/02/2014;281,05;177,61;506,51
8;01/03/2014;0;319,72;186,79
8;01/04/2014;0;102,12;84,67
8;01/05/2014;0;0;84,67
8;01/06/2014;458,83;0;543,5
8;01/07/2014;0;0;543,5
8;01/08/2014;489,44;0;1032,94
8;01/09/2014;0;338,65;694,29
8;01/10/2014;61,85;0;756,14
8;01/11/2014;10,36;389,75;376,75
8;01/12/2014;108,03;79,2;405,58
8;01/01/2015;0;18,69;386,89
8;01/02/2015;128,58;66,32;449,15
8;01/03/2015;0;189,93;259,22
8;01/04/2015;548,98;144,36;663,84
8;01/05/2015;151,83;796,07;19,6
8;01/06/2015;0;19,6;0
8;01/07/2015;921,71;193,18;728,53
8;01/08/2015;0;428,88;299,65
8;01/09/2015;0;0;299,65
8;01/10/2015;0;0;299,65
8;01/11/2015;239,69;0;539,34
8;01/12/2015;0;330,4;208,94
8;01/01/2016;1250,03;327,17;1131,8
8;01/02/2016;0;295,19;836,61
8;01/03/2016;479,48;128,51;1187,58
8;01/04/2016;503,62;49,52;1641,68
8;01/05/2016;815,6;510,29;1946,99
8;01/06/2016;0;16,6;1930,39
8;01/07/2016;200,06;185,01;1945,44
8;01/08/2016;869,49;169,13;2645,8
8;01/09/2016;0;209,6;2436,2
8;01/10/2016;454,4;0;2890,6
8;01/11/2016;0;688,17;2202,43
8;01/12/2016;0;0;2202,43
8;01/01/2017;544,1;300,69;2445,84
8;01/02/2017;0;58,15;2387,69
8;01/03/2017;0;788,37;1599,32
8;01/04/2017;0;585,73;1013,59
8;01/05/2017;285,44;0;1299,03
8;01/06/2017;364,06;550,78;1112,31
8;01/07/2017;0;0;1112,31
8;01/08/2017;169,3;722,64;558,97
8;01/09/2017;0;0;558,97
8;01/10/2017;317,47;356,63;519,81
8;01/11/2017;0;0;519,81
8;01/12/2017;119,28;0;639,09
8;01/01/2018;535,6;0;1174,69
8;01/02/2018;0;35,38;1139,31
8;01/03/2018;0;451,51;687,8
8;01/04/2018;140,13;0;827,93
8;01/05/2018;1134,97;504,02;1458,88
8;01/06/2018;1142,94;439,07;2162,75
8;01/07/2018;0;162,79;1999,96
8;01/08/2018;0;0;1999,96
8;01/09/2018;178,29;0;2178,25
8;01/10/2018;108,72;680,68;1606,29
8;01/11/2018;475,31;266,27;1815,33
8;01/12/2018;138,06;541,31;1412,08
8;01/01/2019;498,52;0;1910,6
8;01/02/2019;0;271,24;1639,36
8;01/03/2019;282,64;0;1922
8;01/04/2019;205,26;0;2127,26
8;01/05/2019;1060,96;795,18;2393,04
8;01/06/2019;159,41;0;2552,45
8;01/07/2019;0;249,68;2302,77
8;01/08/2019;253,22;375,32;2180,67
8;01/09/2019;276,07;36,76;2419,98
8;01/10/2019;767,07;0;3187,05
8;01/11/2019;894,95;91,25;3990,75
8;01/12/2019;0;267,12;3723,63
8;01/01/2020;1593,25;72,53;5244,35
8;01/02/2020;352,5;0;5596,85
8;01/03/2020;435,88;128,37;5904,36
8;01/04/2020;945,19;770,84;6078,71
8;01/05/2020;0;0;6078,71
8;01/06/2020;595,92;0;6674,63
8;01/07/2020;873,79;0;7548,42
8;01/08/2020;0;286,9;7261,52
8;01/09/2020;84,67;507,13;6839,06
8;01/10/2020;258,92;0;7097,98
8;01/11/2020;370,71;0;7468,69
8;01/12/2020;570,94;423,19;7616,44
8;01/01/2021;0;177,19;7439,25
8;01/02/2021;42,79;639,28;6842,76
8;01/03/2021;512,27;270,14;7084,89
8;01/04/2021;174,67;0;7259,56
8;01/05/2021;242,9;239,4;7263,06
8;01/06/2021;0;0;7263,06
8;01/07/2021;470,31;0;7733,37
8;01/08/2021;429,22;350,24;7812,35
8;01/09/2021;0;504,51;7307,84
8;01/10/2021;603,64;519,63;7391,85
8;01/11/2021;0;0;7391,85
8;01/12/2021;730,7;0;8122,55
8;01/01/2022;284,28;195,64;8211,19
8;01/02/2022;0;99,44;8111,75
8;01/03/2022;123,91;0;8235,66
8;01/04/2022;878,63;0;9114,29
8;01/05/2022;1555,74;0;10670,03
8;01/06/2022;551,97;0;11222
8;01/07/2022;0;0;11222
8;01/08/2022;194,24;590,13;10826,11
8;01/09/2022;0;370,29;10455,82
8;01/10/2022;353,18;253,81;10555,19
8;01/11/2022;689,58;119,49;11125,28
8;01/12/2022;533,24;701,92;10956,6
8;01/01/2023;0;0;10956,6
8;01/02/2023;0;493,12;10463,48
8;01/03/2023;0;925,22;9538,26
8;01/04/2023;0;438,58;9099,68
8;01/05/2023;959,42;0;10059,1
8;01/06/2023;0;309,37;9749,73
8;01/07/2023;149,58;618,21;9281,1
8;01/08/2023;616,73;0;9897,83
8;01/09/2023;335,36;150,57;10082,62
8;01/10/2023;0;823,61;9259,01
8;01/11/2023;807,86;290,01;9776,86
8;01/12/2023;0;167,88;9608,98
8;01/01/2024;0;0;9608,98
8;01/02/2024;0;399,69;9209,29
8;01/03/2024;0;80,99;9128,3
8;01/04/2024;572,03;210,27;9490,06
8;01/05/2024;0;0;9490,06
8;01/06/2024;0;0;9490,06
8;01/07/2024;0;820,38;8669,68
8;01/08/2024;0;0;8669,68
8;01/09/2024;598,22;306,79;8961,11
8;01/10/2024;0;133,75;8827,36
8;01/11/2024;303,28;0;9130,64
8;01/12/2024;0;0;9130,64
8;01/01/2025;0;0;9130,64
8;01/02/2025;0;0;9130,64
8;01/03/2025;969,66;0;10100,3
8;01/04/2025;224,98;252,81;10072,47
8;01/05/2025;0;0;10072,47
8;01/06/2025;0;389,96;9682,51
8;01/07/2025;0;0;9682,51
8;01/08/2025;0;181,27;9501,24
8;01/09/2025;0;249,55;9251,69
8;01/10/2025;0;0;9251,69
8;01/11/2025;0;0;9251,69
8;01/12/2025;328,84;753,42;8827,11
9;01/01/2014;0;0;0
9;01/02/2014;562,18;0;562,18
9;01/03/2014;165,72;0;727,9
9;01/04/2014;0;0;727,9
9;01/05/2014;0;727,9;0
9;01/06/2014;0;0;0
9;01/07/2014;0;0;0
9;01/08/2014;0;0;0
9;01/09/2014;992,41;0;992,41
9;01/10/2014;454,78;0;1447,19
9;01/11/2014;0;0;1447,19
9;01/12/2014;0;0;1447,19
9;01/01/2015;0;886,63;560,56
9;01/02/2015;0;224,44;336,12
9;01/03/2015;0;259,91;76,21
9;01/04/2015;0;0;76,21
9;01/05/2015;0;0;76,21
9;01/06/2015;456,13;0;532,34
9;01/07/2015;332,62;604,44;260,52
9;01/08/2015;421,56;493,36;188,72
9;01/09/2015;874,24;0;1062,96
9;01/10/2015;325,66;0;1388,62
9;01/11/2015;620,44;0;2009,06
9;01/12/2015;0;0,27;2008,79
9;01/01/2016;0;265,1;1743,69
9;01/02/2016;0;162,57;1581,12
9;01/03/2016;1032,14;774,04;1839,22
9;01/04/2016;0;424,65;1414,57
9;01/05/2016;0;53,15;1361,42
9;01/06/2016;621,25;346,1;1636,57
9;01/07/2016;0;0;1636,57
9;01/08/2016;0;813,69;822,88
9;01/09/2016;0;2,62;820,26
9;01/10/2016;961,5;330,52;1451,24
9;01/11/2016;1045,84;340,62;2156,46
9;01/12/2016;0;533,71;1622,75
9;01/01/2017;580,61;0;2203,36
9;01/02/2017;680,95;423,14;2461,17
9;01/03/2017;159,48;0;2620,65
9;01/04/2017;0;793,33;1827,32
9;01/05/2017;0;636,89;1190,43
9;01/06/2017;560,94;0;1751,37
9;01/07/2017;274,89;269,33;1756,93
9;01/08/2017;781,81;396,29;2142,45
9;01/09/2017;0;0;2142,45
9;01/10/2017;359,32;167,38;2334,39
9;01/11/2017;292,54;514,97;2111,96
9;01/12/2017;0;0;2111,96
9;01/01/2018;0;632,17;1479,79
9;01/02/2018;511,18;0;1990,97
9;01/03/2018;5,69;0;1996,66
9;01/04/2018;0;232,61;1764,05
9;01/05/2018;0;0;1764,05
9;01/06/2018;0;0;1764,05
9;01/07/2018;0;479,81;1284,24
9;01/08/2018;0;21,04;1263,2
9;01/09/2018;389,69;266,67;1386,22
9;01/10/2018;638,47;517;1507,69
9;01/11/2018;0;0;1507,69
9;01/12/2018;488,67;10,02;1986,34
9;01/01/2019;588,41;399,51;2175,24
9;01/02/2019;628,84;397,9;2406,18
9;01/03/2019;60,79;971,98;1494,99
9;01/04/2019;629;0;2123,99
9;01/05/2019;0;724,13;1399,86
9;01/06/2019;154,43;188,23;1366,06
9;01/07/2019;176,02;353,45;1188,63
9;01/08/2019;0;128,54;1060,09
9;01/09/2019;0;504,96;555,13
9;01/10/2019;0;0;555,13
9;01/11/2019;0;593,61;-38,48
9;01/12/2019;603,33;346,32;218,53
9;01/01/2020;0;259,05;-40,52
9;01/02/2020;0;0;-40,52
9;01/03/2020;0;0;-40,52
9;01/04/2020;0;0;-40,52
9;01/05/2020;0;0;-40,52
9;01/06/2020;675,2;229,3;405,38
9;01/07/2020;530,84;80,55;855,67
9;01/08/2020;297,18;157,99;994,86
9;01/09/2020;544,66;309,58;1229,94
9;01/10/2020;0;185,35;1044,59
9;01/11/2020;124,52;552,76;616,35
9;01/12/2020;308,26;0;924,61
9;01/01/2021;187,11;404,74;706,98
9;01/02/2021;384,36;334,11;757,23
9;01/03/2021;0;222,3;534,93
9;01/04/2021;0;0;534,93
9;01/05/2021;0;575,45;-40,52
9;01/06/2021;0;0;-40,52
9;01/07/2021;0;0;-40,52
9;01/08/2021;0;0;-40,52
9;01/09/2021;0;0;-40,52
9;01/10/2021;441,5;0;400,98
9;01/11/2021;0;136,91;264,07
9;01/12/2021;0;0;264,07
9;01/01/2022;0;204,89;59,18
9;01/02/2022;546,05;352,88;252,35
9;01/03/2022;0;292,87;-40,52
9;01/04/2022;661,02;221,32;399,18
9;01/05/2022;912,4;71,7;1239,88
9;01/06/2022;0;525,89;713,99
9;01/07/2022;0;0;713,99
9;01/08/2022;784,45;0;1498,44
9;01/09/2022;0;87;1411,44
9;01/10/2022;370,81;853,46;928,79
9;01/11/2022;386,72;122,2;1193,31
9;01/12/2022;861,35;0;2054,66
9;01/01/2023;796,41;306,73;2544,34
9;01/02/2023;152,59;387,38;2309,55
9;01/03/2023;0;8,82;2300,73
9;01/04/2023;239,83;465,03;2075,53
9;01/05/2023;1052,34;63,71;3064,16
9;01/06/2023;534,3;313,08;3285,38
9;01/07/2023;266,6;199,58;3352,4
9;01/08/2023;374,36;403,49;3323,27
9;01/09/2023;0;250,84;3072,43
9;01/10/2023;0;691,27;2381,16
9;01/11/2023;0;288,41;2092,75
9;01/12/2023;221,2;0;2313,95
9;01/01/2024;0;433,21;1880,74
9;01/02/2024;584,08;579,7;1885,12
9;01/03/2024;0;347,89;1537,23
9;01/04/2024;0;58,2;1479,03
9;01/05/2024;0;369,38;1109,65
9;01/06/2024;0;151,83;957,82
9;01/07/2024;0;41,19;916,63
9;01/08/2024;1373,86;383,19;1907,3
9;01/09/2024;0;0;1907,3
9;01/10/2024;517,06;630,12;1794,24
9;01/11/2024;0;0;1794,24
9;01/12/2024;380,03;0;2174,27
9;01/01/2025;0;0;2174,27
9;01/02/2025;519,39;0;2693,66
9;01/03/2025;0;717,19;1976,47
9;01/04/2025;733,39;376,98;2332,88
9;01/05/2025;0;0;2332,88
9;01/06/2025;206,74;0;2539,62
9;01/07/2025;0;241,28;2298,34
9;01/08/2025;167,54;308,82;2157,06
9;01/09/2025;105,87;182,41;2080,52
9;01/10/2025;505,2;0;2585,72
9;01/11/2025;0;0;2585,72
9;01/12/2025;0;180,94;2404,78
10;01/01/2014;0;0;0
10;01/02/2014;0;0;0
10;01/03/2014;267,04;382,4;-115,36
10;01/04/2014;1208,81;0;1093,45
10;01/05/2014;0;942,35;151,1
10;01/06/2014;713,53;0;864,63
10;01/07/2014;325,57;507,28;682,92
10;01/08/2014;958,34;0;1641,26
10;01/09/2014;985,34;0;2626,6
10;01/10/2014;589,09;103,84;3111,85
10;01/11/2014;687,93;0;3799,78
10;01/12/2014;166,98;225,23;3741,53
10;01/01/2015;0;1036,43;2705,1
10;01/02/2015;0;363,13;2341,97
10;01/03/2015;0;0;2341,97
10;01/04/2015;0;264,7;2077,27
10;01/05/2015;0;261,07;1816,2
10;01/06/2015;655,64;0;2471,84
10;01/07/2015;0;706,47;1765,37
10;01/08/2015;398,33;291,37;1872,33
10;01/09/2015;0;481,01;1391,32
10;01/10/2015;0;67,57;1323,75
10;01/11/2015;0;627,33;696,42
10;01/12/2015;889,57;166,26;1419,73
10;01/01/2016;416,64;380,12;1456,25
10;01/02/2016;663,22;0;2119,47
10;01/03/2016;303,6;278,77;2144,3
10;01/04/2016;0;0;2144,3
10;01/05/2016;0;475,08;1669,22
10;01/06/2016;0;0;1669,22
10;01/07/2016;0;131,67;1537,55
10;01/08/2016;0;691,08;846,47
10;01/09/2016;0;0;846,47
10;01/10/2016;248,08;235,04;859,51
10;01/11/2016;260,58;426,59;693,5
10;01/12/2016;0;0;693,5
10;01/01/2017;0;199,25;494,25
10;01/02/2017;1018,94;65,93;1447,26
10;01/03/2017;353,83;87,63;1713,46
10;01/04/2017;0;0;1713,46
10;01/05/2017;1015,51;0;2728,97
10;01/06/2017;0;201;2527,97
10;01/07/2017;582,44;0;3110,41
10;01/08/2017;410,52;0;3520,93
10;01/09/2017;0;728,01;2792,92
10;01/10/2017;0;142,35;2650,57
10;01/11/2017;0;0;2650,57
10;01/12/2017;1030,99;625,15;3056,41
10;01/01/2018;288,3;336,13;3008,58
10;01/02/2018;0;242,52;2766,06
10;01/03/2018;442,76;249,16;2959,66
10;01/04/2018;353,54;0;3313,2
10;01/05/2018;765,59;583,93;3494,86
10;01/06/2018;339,92;235,13;3599,65
10;01/07/2018;298,51;421,45;3476,71
10;01/08/2018;0;0;3476,71
10;01/09/2018;0;0;3476,71
10;01/10/2018;0;163,99;3312,72
10;01/11/2018;0;374,24;2938,48
10;01/12/2018;0;463,7;2474,78
10;01/01/2019;182,19;223,68;2433,29
10;01/02/2019;0;825,8;1607,49
10;01/03/2019;0;811,34;796,15
10;01/04/2019;323,55;0;1119,7
10;01/05/2019;0;392,82;726,88
10;01/06/2019;0;364,99;361,89
10;01/07/2019;935,79;430,2;867,48
10;01/08/2019;0;867,48;0
10;01/09/2019;426,69;97,53;329,16
10;01/10/2019;0;101,16;228
10;01/11/2019;0;0;228
10;01/12/2019;0;0;228
10;01/01/2020;464,71;411,14;281,57
10;01/02/2020;979,89;319,83;941,63
10;01/03/2020;0;0;941,63
10;01/04/2020;0;283,77;657,86
10;01/05/2020;0;0;657,86
10;01/06/2020;656,05;0;1313,91
10;01/07/2020;0;265,84;1048,07
10;01/08/2020;0;0;1048,07
10;01/09/2020;420,46;305,37;1163,16
10;01/10/2020;309,41;15,55;1457,02
10;01/11/2020;0;627,06;829,96
10;01/12/2020;0;0;829,96
10;01/01/2021;0;0;829,96
10;01/02/2021;245,98;124,11;951,83
10;01/03/2021;0;639,82;312,01
10;01/04/2021;0;142,79;169,22
10;01/05/2021;0;169,22;0
10;01/06/2021;0;0;0
10;01/07/2021;25;0;25
10;01/08/2021;0;0;25
10;01/09/2021;0;0;25
10;01/10/2021;643,54;140,28;528,26
10;01/11/2021;0,37;0;528,63
10;01/12/2021;0;277,92;250,71
10;01/01/2022;0;41,66;209,05
10;01/02/2022;0;0;209,05
10;01/03/2022;885,23;486,21;608,07
10;01/04/2022;331,41;0;939,48
10;01/05/2022;0;0;939,48
10;01/06/2022;1105,35;0;2044,83
10;01/07/2022;697,38;883,86;1858,35
10;01/08/2022;756,9;512,76;2102,49
10;01/09/2022;342,4;0;2444,89
10;01/10/2022;135,87;25,76;2555
10;01/11/2022;0;40,39;2514,61
10;01/12/2022;0;966,93;1547,68
10;01/01/2023;0;0;1547,68
10;01/02/2023;278,49;626,29;1199,88
10;01/03/2023;0;384,01;815,87
10;01/04/2023;871,24;281,06;1406,05
10;01/05/2023;234,12;210,14;1430,03
10;01/06/2023;0;0;1430,03
10;01/07/2023;0;0;1430,03
10;01/08/2023;0;388,49;1041,54
10;01/09/2023;0;0;1041,54
10;01/10/2023;0;0;1041,54
10;01/11/2023;701,42;438,31;1304,65
10;01/12/2023;400,3;1059,29;645,66
10;01/01/2024;66,03;433,45;278,24
10;01/02/2024;271,87;275,18;274,93
10;01/03/2024;0;147,12;127,81
10;01/04/2024;0;0;127,81
10;01/05/2024;0;0;127,81
10;01/06/2024;0;102,44;25,37
10;01/07/2024;736,95;43,7;718,62
